owner,repo,number,title,comments,pr,bug,feature,unlabelled,reaction_p1,reaction_other
r-dbi,DBI,238,Alternative to dbFetch(n = 0) with less load on the database,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBI,224,More arguments to dbListObjects() to narrow result set,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBI,211,Implement RStudio Connection Contract,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBI,206,Specify binding of different argument types for different calls of dbBind(),0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,203,Specialised data types in R,3,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,177,dbWithConnection() and dbWithResult(),0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,170,Consider new generics from dbplyr,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,142,Think about closing a result for reopening it later,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,141,Think about listing temporary tables,9,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,137,Think about column conversion,4,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,134,dbGetChunkedQuery(),3,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,123,Feature request: implement timeouts for queries,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBI,72,Separate packages for handling DB connections and SQL?,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBI,52,Think about ways to specify placeholder in prepared/parametrized query,5,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,172,"dbListObjects() returns ""table"" as first column",0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,170,Explicitly require inheritance from DBI classes,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,168,with_remove_test_table() fails for bigrquery,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,165,Workflow for diagnosing and fixing test failures,4,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,164,Spurious (?) failure with bigrquery,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,163,Reenable test for dbIsReadOnly(),0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,162,Test for formals(dbXxx) ineffective,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,161,Test roundtrip of long strings and blobs,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,160,Test sensible value for dbRowsAffected() after dropping table,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,158,Test that result set becomes invalid,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,157,Specify and test rejection of invalid queries,3,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,156,Check that functions work with invalid Unicode strings,17,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,155,Specify and test case-sensitivity for table names,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,154,Name collision when creating tables,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,149,Test UTF-8 encoding of dbQuoteString(),0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,148,Check roundtrip of dates prior to 1970,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,145,placeholders only allowed in statements if query is prefixed with PREPARE,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,144,Add tweak to invalidate connection,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,140,Add tweak for restricting to one result set per connection,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,132,Invalid SELECT query in SQL Server,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,131,`CREATE TABLE AS SELECT` not valid SQL for SQL Server,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,128,Documentation tweaks,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,DBItest,127,Specify and test sqlData() and other helpers,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,124,Avoid DML in tests,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,119,Avoid hard-coded data types in queries,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,82,Use enc package for encoding checks,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,71,Test MonetDB and MonetDBlite in Travis CI,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,64,Identifiers should be quoted,5,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,DBItest,45,different SQL dialects among DBMS: in test_result: column alias & FROM stmt.),2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,248,List objects,0,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,246,Hive temp table names,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,244,MySQL attempts to connect to localhost rather than remote server,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,243,dbWritetable truncates text to 255 characters,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,242,dbWriteTable seems to mix up the order of inserted rows when appending,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,240,Add support for Teradata odbcDataType,0,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,239,Cassandra throws error due to missing primary key,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,238,Enhancements to `Unsupported type` errors.,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,233,Cannot overwrite tables in Cassandra 3.11.3,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,232,Cannot drop tables in Cassandra 3.11.3,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,231,Cannot create tables in Cassandra 3.11.3,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,230,Installation errors on OSX,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,229,DBI::dbBind conversion failed for NA date param on Azure SQL Server,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,228,DBI::dbListObjects(conn) and odbc::odbcListObjects() disagree,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,227,don't pass unused '...' to functions (closes #226),0,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,226,dbListFields() fails with qualified Id with odbc + Postgres,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,225,DBI::dbWriteTable doesn't append beyond specific number of rows.,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,224,dbWriteTable passing double precision values to DB with single quotes,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,223,DBI::dbReadTable can read Teradata tables regardless of case but dbWriteTable fails on either append or overwrite,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,221,Have synonyms show-up for Microsoft SQL Server `dbListTables`,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,218,RStudio Connections Pane ODBC Error,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,216,nvarchar vs ntext in bind,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,214,Name and schema in DBI::Id,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,213,Error message shows like  �H,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,212,dbAppendTable not adding data to Hive table inside a schema,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,210,dbExecute() needs params argument,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,209,SQL Server requires SET QUOTED_IDENTIFIER ON,15,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,208,POSIXct losing precision on insert,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,206,Oracle invalid SQL data type <-25>,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,205,Error connect to MS Access from R32bit and R64 bit,1,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,204,Use modulo power of 2 for interrupt checking,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,202,Binary objects truncated to 255 characters when read,5,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,200,Need a way to clean up a bad transaction that happens in `dbSendQuery`,3,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,198,nanodbc can't open the driver file,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,193,uniqueidentifier field returning a list of raw vectors,4,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,191,DBI::dbExistsTable,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,odbc,190,Use strlen to determine actual append length,8,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,189,oracle data types VARCHAR vs VARCHAR2,1,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,188,Insert more than 1000 records,0,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,186,Write blog post after release,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,185,Feature Request: Optional Argument in odbc::dbConnect to give the Option of returning Tibbles,2,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,184,dbQuoteString() needs a method for Hive,3,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,183,Add a semicolon to the Teradata sqlCreateTable method,2,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,174,"dbGetQuery returns Error in new_result(connection@ptr, statement) : std::bad_alloc",3,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,169,Timestamp column with time zone for PostgreSQL,1,FALSE,TRUE,TRUE,FALSE,0,0
r-dbi,odbc,165,dbExistsTable() error using Id() with Oracle,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,159,Enhanced data types for Teradata connections,0,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,158,Provide a way to prevent the Connections pane from loading,3,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,150,odd encoding errors with IBM Informix,4,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,144,Oracle connectivity,10,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,142,"Previewing tables via the connections pane in R Studio Server leads to an ""R Session Error""",6,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,134,odbc::odbc() issue with query on Windows machine,1,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,133,Allow user to specify the number of rows fetched when binding,0,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,130,odbc + mssql - time subseconds are truncated,7,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,odbc,127,Issue creating local temporary table in SQL Server dB using Select Into SQL statement,13,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,odbc,108,Column datatype name not returned in dbColumnInfo() ,2,FALSE,FALSE,TRUE,FALSE,0,0
r-dbi,odbc,96,Incomplete error message,17,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RKazam,4,Avoid forwarding with getMethod() calls,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RKazam,3,Include common code for connections and result sets,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RKazam,2,Create three documentation pages for reexported DBI methods,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,115,SSL Connection Error: Access denied,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,114,Issues with Date format if earlier than 1970-01-01 ,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,113,RStudio Server installation on CentOS 7 Fails,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,112,"""select 1"" returns integer64",2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,109,encoding issue in column names,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,108,Can't select all records in MySQL Database,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,105,Batch inserts all fail if single row fails,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,104,Slow writing data to MySQL database hosted on Google Cloud,9,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,103,Bad Handshake when connecting to ,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,100,Add SQL Type to dbColumnInfo,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,95,R session crash when using dbWriteTable (V2),5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,93,Bug: Incorrect Timezone Handling,6,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,85,SSL Connection Error: Certificate Verify Failed,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,84,Selecting TINYINT columns returns a list column,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,80,Inconsistent behavior of time zone conversion,21,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,76,Unable to find/link libmysqlclient on Amazon Linux,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,65,Installation fails on macOS when built against mysql-connector-c,13,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,63,Reenable DBItest and DBI remote,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,62,Remove configure warning for Connector/C,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,32,Internal: Nicer conversion from RcppNullable to API strings,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,19,Eliminate MyConnectionPtr,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,11,LOAD DATA LOCAL INFILE vs INSERT INTO,13,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMariaDB,2,Add vignette discussing how to use google cloud sql,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,221,Can't install,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,220,Cannot connect to MySQL 8.0.11,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,214,RMySQL fails build with mariadb >10.4,11,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,213,Rows missing on inserting data frame with large character field,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,212,Implement RStudio Connection Contract,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,211,Installing with Homebrew on OS X Sierra; cannot find RMySQL.so file it just created?,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,210,dbWriteTable fails without row_names column,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,209,Document default database name in the RMySQL::mysqlHasDefault() function,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,205,RMysql encoding utf8 issue,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,204,Query table of many DECIMAL columns causes error in terminal,5,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,200,dbWriteTable inserts partial data for large data frames ,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,196,First time query often produces error,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,187,"R abends: dbWriteTable - new table with overwrite=T, append=F",1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,183,dbWriteTable into utf-8 MySQL DB from windows,9,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,181,Can't build on OSX 10.12.3,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,180,could not run statement: The used command is not allowed with this MySQL version,7,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,179,Very slow SELECT queries,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,177,Failed to connect to database: Error: Access denied for user,3,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,176,Type warnings on MySQL and dplyr::mutate,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,174,"Connecting to mysqld 5.7 using RMySQL 0.10.9 binaries, weirdness when compiling from source",0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,173,Error running sub-queries,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,172,columntoRownames Warning,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,169,Date field of my table not being read correctly from a mysql database inside R,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,168,Bit(1) is read incorrectly,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,166,bigint MySQL data type is returned as numeric,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,164,dbWriteTable error when there are capitalized characters in table name,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,163,could not run statement: Commands out of sync; you can't run this command now,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,162,SSL Connection error,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,161,Install fails under MacPorts R,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,160,dbColumnInfo causes a crash,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,157,all values in a logical column are set to 0,6,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,154,RMySQL connection without handle Error,4,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,150,Fix appveyor,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,142,"dbWriteTable(Connection, character, character) not working with dev version of DBI",0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,138,Typing name of disconnected connection after running dbUnloadDriver() crashes R on Windows,8,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,133,dbColumnInfo() should not return factors,0,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,118,Turkish characters R to MySQL write problem,14,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RMySQL,99, libmysqlclient.so.18: cannot open shared object file: No such file or directory ,22,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RMySQL,66,Dot to underscore conversion in column names,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RPostgres,203,Update test-dbWriteTable.R,0,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,RPostgres,202,PqResultImpl::wait_for_data() undeclared variables,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,201,"Parameterized queries not working with ""?""",2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RPostgres,200,dbWriteTable shifts numeric values ,6,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RPostgres,199,Used named parameters in parameterized statements,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RPostgres,198,issue when trying to install on RHEL6 (R-3.5),1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,197,Can't wirte table with integer64 all missing column,2,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,RPostgres,190,Different results on Windows and Mac with timestamp columns ,5,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,RPostgres,188,dbConnect does not work for R3.4.1,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,187,Enhancement: Allow for disabling `SET TIMEZONE`,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,185,Can't connection to the server with disabled prepare statements,4,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,182,per-query bigint option,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,180,Support importing SQL dumps,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,175,creates error when trying to connect to a different schema,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,174,GSSAPI authentication not supported,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,172,Encoding of column names and error messages,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,167,Connection segfault in environment's finalizer,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,166,Minimum PostgreSQL version?,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,164,syntax error when dbWriteTable to Redshift due to lack of quotes,2,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,RPostgres,162,Doesn't work with different schemas,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,147,Fix roundtrip_timestamp on i386,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,139,libpq expects knowledge about data types for parametrized queries,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,134,foreign tables are not recognised,6,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,92,dbColumnInfo doesn't match DBI spec,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,35,Support arrays natively,9,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RPostgres,13,Savepoint support,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,274,support/configuration for SQLite3's `generate_series`,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,273,Upgrade to sqlite 3.25.3,0,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,RSQLite,269,'RSQLite' installation failure,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,267,extension median ignores LIMIT,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,264,Improve documentation for CSV import,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,263,SQL Data Types from Result,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,261,out of disk space error message unclear,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,259,Mangling of duplicated colnames in data frames resulting from a query breaks Bioconductor packages,6,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,256,Implement dbIsReadOnly(),0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,251,C stack limit error on dbWriteTable when using BayesFactor,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,249,"feature request: allow quote= parameter in dbWriteTable S4 method 'SQLiteConnection,character,character'",1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,248,should `RSQLite:::rsqlite_import_file` break if problem row happens beyond extent of desired import?,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RSQLite,246,Improve error message when writing dataframe with unsupported data type,2,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RSQLite,245,"gc()'ing an unclosed connection signals incorrectly, and aborts (core dumps) an R session",1,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,RSQLite,239,"dbWriteTable() not working when the ""party"" package is loaded",2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,237,Coerce POSIXct to julian date when writing,5,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,235,max number of columns,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,233,Korean letter encoding error on Windows,5,FALSE,TRUE,FALSE,FALSE,0,0
r-dbi,RSQLite,230,duplicated column names,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,228,Remove implementation of dbListFields(),0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,227,dbFetch warning,3,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,225,(dbplyr): mutate(round) quietly clobbers non-numeric columns ,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,224,Use SQLITE_DISABLE_INTRINSIC,2,TRUE,FALSE,FALSE,FALSE,0,0
r-dbi,RSQLite,223,"cannot install (intel icc icpc compiler issue?): ""package or namespace load failed""",9,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,202,Misuse of Suggests,23,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,199,Allow termination of queries,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RSQLite,179,Avoid copies when reading/writing blobs,1,FALSE,FALSE,FALSE,FALSE,0,0
r-dbi,RSQLite,167,Consider supporting ICU extension,0,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,RSQLite,117,dbGetInfo() for driver and connection,4,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,SQL,7,Why has this been moved to DBI?,1,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,SQL,6,Compiler warnings,2,FALSE,FALSE,FALSE,TRUE,0,0
r-dbi,SQL,5,Appropriately serialize list of raw vectors ,0,FALSE,FALSE,FALSE,TRUE,0,0
tidymodels,broom,550,fix ordinal+scale bug,1,TRUE,FALSE,FALSE,FALSE,0,0
tidymodels,broom,549,Make column names of output of htest-oneway tidier syntactically valid ,3,TRUE,FALSE,FALSE,FALSE,0,0
tidymodels,broom,548,Cannot install broom ,6,FALSE,FALSE,FALSE,TRUE,0,0
tidymodels,broom,547,Feature-request: Add tidy method for car::Manova.,3,FALSE,FALSE,FALSE,TRUE,0,0
tidymodels,broom,546,0.5.1 update,0,TRUE,FALSE,FALSE,FALSE,0,0
tidymodels,broom,544,Default arguments strict tests,4,TRUE,FALSE,FALSE,FALSE,0,0
tidymodels,broom,543,Set default arguments for methods to pass strict tests,0,FALSE,FALSE,FALSE,TRUE,0,0
tidymodels,broom,542,warning with `rlang 0.3.0` ,1,FALSE,FALSE,FALSE,TRUE,0,0
